is_goal,match_event_id,location_x,location_y,remaining_min,power_of_shot1,knockout_match2,game_season,remaining_sec1,distance_of_shot1,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home_away,shot_id_number,lat_lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min.1,power_of_shot,knockout_match1,remaining_sec2,distance_of_shot2
0,584,,156,1,6,0,2001-02,19,44,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,14-04-2002,MANU @ POR,3074,"45.539131, -122.651648",shot - 3,shot - 3,20101159,1610612747,114.2,6,91.8,19,108.4
0,21,-153,219,9,1,0,2006-07,24,46,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,15-04-2007,MANU vs. SEA,11421,"42.982923, -71.446094",shot - 3,shot - 3,20601202,1610612747,9,101.6,54.8,24,46
0,280,51,21,7,3,,,42,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,31-03-2002,MANU vs. SAS,2938,"42.982923, -71.446094",shot - 39,,20101055,1610612747,7,3,,42,25
0,261,1,253,1,2,0,2002-03,56,45,Center(C),Penalty Spot,24+ ft.,Manchester United,12-02-2003,MANU @ DEN,4217,"39.739968, -104.954013",shot - 23,,20200727,1610612747,1,2,103.608,56,45
1,217,-13,3,3,2,0,2012-13,25,21,Center(C),Goal Area,Less Than 8 ft.,Manchester United,16-11-2012,MANU vs. PHX,19557,"42.982923, -71.446094",shot - 4,shot - 4,21200130,1610612747,3,110.36,0,25,56.728
1,371,0,0,0,3,0,1997-98,32,20,,Goal Area,Less Than 8 ft.,Manchester United,10-12-1997,MANU @ GSW,23539,"37.754130, -122.437947",shot - 4,shot - 4,29700284,1610612747,55.64,3,0,32,20
0,369,118,178,0,3,0,2005-06,57,41,,Mid Range,16-24 ft.,Manchester United,31-03-2006,MANU @ SEA,9468,"47.633181, -122.308343",shot - 3,shot - 3,20501078,1610612747,0,3,0,57,41
1,207,,-1,4,2,0,2012-13,0,21,Center(C),Goal Area,Less Than 8 ft.,Manchester United,08-01-2013,MANU @ HOU,20141,"29.740325, -95.365762",shot - 4,,21200514,1610612747,107.64,2,0,0,21
0,402,0,0,5,4,0,2002-03,32,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,14-03-2003,MANU @ MIN,4649,"46.667324, -94.419250",shot - 4,shot - 4,20200938,1610612747,5,4,42.8,32,67.4
1,11,-198,23,10,1,0,2014-15,18,39,Left Side(L),Mid Range,16-24 ft.,Manchester United,03-12-2014,MANU @ WAS,21480,"38.919619, -77.015211",shot - 43,,21400264,1610612747,10,1,62.8,18,39
1,466,129,167,2,4,0,2008-09,17,41,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,04-02-2009,MANU @ TOR,,"43.717098, -79.395917",shot - 3,shot - 3,20800721,1610612747,70.64,4,0,17,76.4
0,412,71,30,2,4,0,2002-03,16,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,07-11-2002,MANU @ BOS,3243,"42.330507, -71.074655",shot - 3,shot - 3,20200069,1610612747,2,4,0,92.2,27
0,239,,189,7,3,0,2005-06,48,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,20-01-2006,MANU @ PHX,8552,"33.552026, -112.071667",shot - 3,shot - 3,20500573,1610612747,7,3,0,48,45
0,53,0,,7,1,0,2007-08,2,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,09-11-2007,MANU vs. MIN,11553,"42.982923, -71.446094",shot - 4,shot - 4,20700076,1610612747,7,1,0,2,20
0,481,0,0,1,4,0,2008-09,41,20,,Goal Area,Less Than 8 ft.,Manchester United,,MANU @ NOH,13278,"30.018061, -90.022651",shot - 4,shot - 4,20800112,1610612747,87.64,4,0,41,20
0,474,193,75,5,4,0,2012-13,41,40,Right Side(R),Mid Range,16-24 ft.,Manchester United,25-12-2012,MANU vs. NYK,20012,"42.982923, -71.446094",shot - 33,,21200406,1610612747,5,4,0,41,96.4
1,181,0,0,,2,0,2007-08,13,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,13-02-2008,MANU @ MIN,12523,"46.667324, -94.419250",shot - 39,,20700772,1610612747,6,2,0,56.2,20
1,52,0,0,5,1,1,2009-10,20,20,Center(C),,Less Than 8 ft.,Manchester United,06-06-2010,MANU vs. BOS,29404,"42.982923, -71.446094",shot - 4,shot - 4,40900402,1610612747,5,1,108.608,20,20
1,301,0,0,10,3,0,1998-99,16,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,10-03-1999,MANU vs. LAC,24546,"42.982923, -71.446094",shot - 4,shot - 4,29800265,1610612747,,3,0,16,20
0,12,190,168,10,1,1,2007-08,36,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,12-06-2008,MANU vs. BOS,28441,"42.982923, -71.446094",shot - 29,,40700404,1610612747,10,1,1,36,45
1,243,0,0,1,2,0,2007-08,10,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,25-01-2008,MANU @ DAL,12305,"32.757824, -96.786653",shot - 48,,20700633,1610612747,1,2,0,10,20
1,254,47,196,10,3,1,2007-08,38,40,Center(C),Mid Range,16-24 ft.,Manchester United,23-05-2008,MANU vs. SAS,28285,"42.982923, -71.446094",shot - 3,shot - 3,40700312,1610612747,10,3,1,38,40
0,291,0,0,9,3,0,2008-09,23,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,29-10-2008,MANU @ LAC,13178,"34.189593, -118.471724",shot - 39,,20800015,1610612747,9,3,0,73.2,20
1,241,0,0,10,3,1,,31,20,Center(C),,Less Than 8 ft.,Manchester United,27-05-2004,MANU vs. MIN,27601,"42.982923, -71.446094",shot - 5,shot - 5,40300314,1610612747,10,3,1,31,37.4
1,,-172,106,0,2,0,,50,40,Left Side(L),Mid Range,16-24 ft.,Manchester United,29-01-2002,MANU @ ATL,2362,"33.768092, -84.393817",shot - 19,,20100628,1610612747,0,2,85.8,50,40
0,185,-89,239,,2,0,,24,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,22-02-2012,MANU @ DAL,,"32.757824, -96.786653",shot - 3,shot - 3,21100497,1610612747,4,2,93.928,39.2,52.4
1,117,-1,0,10,2,1,2001-02,44,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,12-05-2002,MANU @ SAS,26701,"29.444994, -98.524120",shot - 4,shot - 4,40100234,1610612747,48.64,2,1,44,20
0,341,0,0,2,3,0,2005-06,58,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,26-02-2006,MANU vs. BOS,8971,"42.982923, -71.446094",shot - 39,,20500826,1610612747,2,3,0,58,20
0,476,-27,11,0,4,0,2012-13,23,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU @ PHX,20387,"33.552026, -112.071667",shot - 39,,21200681,1610612747,0,4,0,23,107.4
0,385,0,0,0,3,0,,43,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,06-11-2009,MANU vs. MEM,15013,"42.982923, -71.446094",shot - 39,,20900083,1610612747,40.2,3,89.8,43,20
1,253,-3,209,,3,1,,22,40,Center(C),Mid Range,16-24 ft.,Manchester United,05-05-2003,MANU @ SAS,27165,"29.444994, -98.524120",shot - 1,,40200221,1610612747,11,3,1,22,40
1,417,147,203,7,4,0,1998-99,4,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,17-04-1999,MANU @ UTA,24893,"40.774891, -111.930790",shot - 19,,29800574,1610612747,7,4,93.8,4,45
0,195,-202,,2,2,0,,11,40,Left Side(L),Mid Range,16-24 ft.,Manchester United,20-02-2001,MANU @ DAL,,,shot - 3,shot - 3,20000767,1610612747,,2,0,11,40
0,392,179,-19,8,4,0,2006-07,35,38,Right Side(R),Mid Range,16-24 ft.,Manchester United,15-03-2007,MANU @ DEN,10954,"39.739968, -104.954013",shot - 38,,20600969,1610612747,8,4,129.928,35,38
1,503,107,,0,4,0,2015-16,58,46,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,04-02-2016,MANU @ NOP,22469,"30.055498, -89.960838",shot - 55,,21500747,1610612747,57.2,4,0,58,46
0,369,-13,10,2,,0,2005-06,51,21,Center(C),Goal Area,Less Than 8 ft.,Manchester United,03-03-2006,MANU @ GSW,9040,"37.754130, -122.437947",shot - 4,shot - 4,20500865,1610612747,2,62.36,0,51,21
0,260,165,,11,3,0,2009-10,0,,Right Side(R),Mid Range,16-24 ft.,Manchester United,10-01-2010,MANU vs. MIL,,"42.982923, -71.446094",shot - 44,,20900543,1610612747,72.2,3,94.608,0,36
0,294,171,-6,9,3,0,2002-03,7,37,Right Side(R),,16-24 ft.,,09-03-2003,MANU vs. PHI,4571,"42.982923, -71.446094",shot - 4,,20200901,1610612747,9,3,0,7,37
1,289,0,0,3,3,0,2001-02,41,20,Center(C),Goal Area,,Manchester United,26-02-2002,MANU @ MIL,2636,"43.062206, -87.944754",shot - 4,shot - 4,20100803,1610612747,3,3,0,41,20
0,453,-150,242,5,4,0,2011-12,49,48,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,25-01-2012,MANU vs. LAC,18532,"42.982923, -71.446094",shot - 36,,21100268,1610612747,5,4,0,49,26.4
0,299,141,145,7,3,0,2012-13,23,40,Right Side Center(RC),Mid Range,,Manchester United,,MANU @ TOR,20273,"43.717098, -79.395917",shot - 3,shot - 3,21200601,1610612747,7,3,,23,40
1,28,39,82,8,1,0,2000-01,34,29,Center(C),Goal Line,8-16 ft.,Manchester United,03-12-2000,MANU vs. DAL,368,"42.982923, -71.446094",shot - 3,shot - 3,20000246,1610612747,8,1,39.608,40.2,29
1,3,72,252,11,1,0,,21,46,Center(C),Penalty Spot,24+ ft.,Manchester United,04-04-2008,MANU vs. DAL,13038,"42.982923, -71.446094",shot - 3,shot - 3,20701135,1610612747,,1,109.928,47.7856,46
1,301,-13,,10,3,1,2009-10,35,27,Center(C),Goal Line,,Manchester United,03-06-2010,MANU vs. BOS,29391,"42.982923, -71.446094",shot - 3,shot - 3,40900401,1610612747,10,103.36,121.608,35,27
0,552,-25,130,1,4,1,,44,33,Center(C),Goal Line,8-16 ft.,Manchester United,20-04-2008,MANU vs. DEN,28065,"42.982923, -71.446094",shot - 55,,40700141,1610612747,1,4,85.8,44,33
1,42,0,0,7,1,0,1999-00,15,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,22-03-2000,MANU vs. GSW,25955,"42.982923, -71.446094",shot - 1,shot - 1,29900977,1610612747,,1,,15,108.4
0,136,130,-18,10,2,0,1997-98,24,33,Right Side(R),Mid Range,8-16 ft.,Manchester United,01-03-1998,MANU @ NYK,23989,"40.708999, -73.872430",shot - 10,,29700823,1610612747,10,2,0,24,33
0,364,78,132,0,3,0,1999-00,56,35,Right Side(R),Goal Line,8-16 ft.,Manchester United,03-03-2000,MANU vs. IND,25782,"42.982923, -71.446094",shot - 3,shot - 3,29900835,1610612747,0,3,0,56,35
0,38,-2,55,6,1,0,2011-12,55,25,Center(C),Goal Line,,Manchester United,03-02-2012,MANU @ DEN,18609,"39.739968, -104.954013",shot - 3,shot - 3,21100341,1610612747,6,,0,55,25
1,207,-66,194,4,2,0,2006-07,28,40,Left Side Center(LC),,16-24 ft.,Manchester United,30-03-2007,MANU vs. HOU,11170,"42.982923, -71.446094",shot - 3,shot - 3,20601081,1610612747,4,2,0,60.2,40
1,125,134,216,9,2,0,1997-98,51,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,20-03-1998,MANU vs. SEA,24066,"42.982923, -71.446094",shot - 3,shot - 3,29700967,1610612747,9,19.36,0,51,26.4
1,,160,11,5,2,0,2010-11,22,36,Right Side(R),Mid Range,16-24 ft.,Manchester United,06-03-2011,MANU @ SAS,17677,"29.444994, -98.524120",shot - 38,,21000932,1610612747,65.64,2,,22,
1,420,-76,,4,4,1,,24,29,Left Side(L),Goal Line,8-16 ft.,Manchester United,14-05-2009,MANU @ HOU,28750,"29.740325, -95.365762",shot - 0,shot - 0,40800226,1610612747,4,106.36,1,96.7856,29
0,510,0,0,4,4,1,,16,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,06-05-2009,MANU vs. HOU,28661,,shot - 39,,40800222,1610612747,4,4,1,16,33.4
0,341,-163,3,2,3,0,2012-13,29,36,Left Side(L),Mid Range,16-24 ft.,Manchester United,05-02-2013,MANU @ BKN,20438,"40.623199, -73.951223",shot - 3,shot - 3,21200716,1610612747,2,85.36,0,29,
1,74,0,0,2,1,0,2000-01,51,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,30-12-2000,MANU @ LAC,719,"34.189593, -118.471724",shot - 1,shot - 1,20000434,1610612747,101.2,111.36,0,53.2,20
1,464,0,0,0,4,0,2008-09,34,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,28-11-2008,MANU vs. DAL,13430,"42.982923, -71.446094",shot - 39,,20800235,1610612747,0,,0,34,
0,214,0,0,1,,1,1999-00,56,20,Center(C),Goal Area,Less Than 8 ft.,,,MANU vs. PHX,30425,"42.982923, -71.446094",shot - 4,shot - 4,49900055,1610612747,65.64,68.36,1,56,20
0,212,84,153,2,2,0,2011-12,10,,,Mid Range,16-24 ft.,Manchester United,10-01-2012,MANU vs. PHX,18317,"42.982923, -71.446094",shot - 35,,21100141,1610612747,2,2,0,10,37
0,244,-212,-18,0,2,0,,2,41,Left Side(L),Mid Range,16-24 ft.,Manchester United,16-02-1999,MANU vs. CHH,24349,"42.982923, -71.446094",shot - 43,,29800088,1610612747,0,2,0,2,41
1,140,0,0,0,1,0,,31,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,20-12-2008,MANU @ ORL,13658,"28.549237, -81.372780",shot - 4,,20800390,1610612747,,1,0,101.2,20
0,,-82,48,4,4,0,2005-06,35,29,Left Side(L),Mid Range,8-16 ft.,Manchester United,19-01-2006,MANU @ SAC,8524,"38.567296, -121.456638",shot - 10,,20500563,1610612747,4,,0,35,29
0,264,117,-23,10,3,0,1999-00,50,31,Right Side(R),Mid Range,8-16 ft.,Manchester United,25-02-2000,MANU vs. BOS,25713,"42.982923, -71.446094",shot - 11,,29900787,1610612747,10,98.36,0,50,74.4
0,71,-134,100,3,1,0,1997-98,42,36,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,22-02-1998,MANU @ ORL,23938,"28.549237, -81.372780",shot - 3,shot - 3,29700775,1610612747,3,1,0,42,36
0,313,18,,8,3,0,2010-11,20,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,07-12-2010,MANU vs. WAS,16867,"42.982923, -71.446094",shot - 4,shot - 4,21000315,1610612747,8,,79.8,20,23
1,77,0,0,2,1,0,2002-03,51,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,27-02-2003,MANU vs. DET,4463,"42.982923, -71.446094",shot - 12,,20200833,1610612747,2,1,0,44.2,20
0,3,-103,-24,11,1,0,2004-05,28,30,Left Side(L),Mid Range,,Manchester United,14-03-2005,MANU @ WAS,7179,"38.919619, -77.015211",shot - 3,shot - 3,20400930,1610612747,11,1,0,28,30
0,368,62,272,0,3,0,,54,47,Center(C),Penalty Spot,24+ ft.,Manchester United,13-01-2012,MANU vs. CLE,18387,"42.982923, -71.446094",shot - 3,shot - 3,21100169,1610612747,0,52.36,0,54,47
1,20,59,254,9,1,0,1999-00,53,46,Center(C),Penalty Spot,24+ ft.,Manchester United,27-02-2000,MANU vs. HOU,25721,"42.982923, -71.446094",shot - 26,,29900800,1610612747,9,23.36,0,53,46
0,191,-174,-6,5,2,0,2003-04,33,37,Left Side(L),Mid Range,16-24 ft.,Manchester United,07-01-2004,MANU @ DEN,5541,"39.739968, -104.954013",shot - 15,,20300500,1610612747,5,2,0,33,37
1,64,-93,186,5,1,0,2010-11,15,40,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,01-12-2010,MANU @ HOU,16814,"29.740325, -95.365762",shot - 15,,21000269,1610612747,5,86.36,65.8,15,40
0,33,-155,194,6,1,0,2011-12,8,44,Left Side Center(LC),,24+ ft.,Manchester United,05-01-2012,,18233,,shot - 3,shot - 3,21100097,1610612747,40.64,46.36,0,8,44
0,11,0,0,10,1,0,2005-06,7,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,20-11-2005,MANU vs. CHI,7787,"42.982923, -71.446094",shot - 4,shot - 4,20500145,1610612747,10,1,0,7,20
0,73,151,220,4,1,0,2009-10,33,46,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,22-11-2009,MANU vs. OKC,,"42.982923, -71.446094",shot - 7,,20900197,1610612747,18.2,1,0,33,46
0,371,-162,4,11,4,0,2000-01,46,36,Left Side(L),Mid Range,16-24 ft.,Manchester United,18-02-2001,MANU @ IND,1166,,shot - 3,shot - 3,20000753,1610612747,11,,0,46,36
0,250,28,150,11,3,0,2002-03,35,35,Center(C),Mid Range,8-16 ft.,Manchester United,28-02-2003,MANU @ SEA,4494,"47.633181, -122.308343",shot - 3,shot - 3,20200842,1610612747,11,3,0,35,35
1,72,15,30,2,1,0,,20,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,10-04-2008,MANU @ LAC,13096,"34.189593, -118.471724",shot - 39,,20701175,1610612747,2,115.36,91.8,20,
0,245,0,0,0,2,0,2007-08,48,20,Center(C),,Less Than 8 ft.,Manchester United,04-11-2007,MANU vs. UTA,11521,"42.982923, -71.446094",shot - 4,shot - 4,20700042,1610612747,0,2,0,48,20
1,,158,51,9,3,0,2003-04,53,36,Right Side(R),Mid Range,16-24 ft.,Manchester United,26-02-2004,MANU vs. SAC,5740,"42.982923, -71.446094",shot - 3,shot - 3,20300836,1610612747,9,3,114.8,53,36
1,522,0,,1,5,0,2002-03,25,20,,Goal Area,Less Than 8 ft.,,03-11-2002,MANU vs. POR,3191,"42.982923, -71.446094",shot - 4,shot - 4,20200045,1610612747,1,5,0,25,20
1,340,-75,233,3,3,0,2006-07,6,,Center(C),Penalty Spot,24+ ft.,Manchester United,13-12-2006,MANU @ DAL,10050,"32.757824, -96.786653",shot - 3,shot - 3,20600324,1610612747,68.64,3,0,6,44
1,36,-25,48,7,1,0,2005-06,28,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,14-11-2005,MANU @ MEM,7701,"35.103812, -89.964007",shot - 3,shot - 3,20500095,1610612747,7,1,0,28,25
1,283,0,0,6,3,0,,48,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,03-04-2009,MANU vs. HOU,14767,"42.982923, -71.446094",shot - 3,,20801134,1610612747,,3,0,48,20
0,276,105,5,11,3,0,2006-07,45,30,Right Side(R),Mid Range,8-16 ft.,Manchester United,05-11-2006,MANU @ SEA,9725,"47.633181, -122.308343",shot - 15,,20600044,1610612747,63.64,3,0,44.2,30
0,89,-56,56,3,1,0,,48,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,01-11-2008,MANU @ DEN,13188,"39.739968, -104.954013",shot - 3,shot - 3,20800037,1610612747,3,40.36,117.928,48,27
0,513,-42,119,1,4,0,1997-98,34,32,Center(C),Goal Line,8-16 ft.,Manchester United,28-01-1998,MANU vs. NJN,23825,"42.982923, -71.446094",shot - 11,,29700620,1610612747,1,4,0,34,32
1,338,-5,19,4,3,0,2012-13,39,21,Center(C),,Less Than 8 ft.,Manchester United,13-01-2013,MANU vs. CLE,20214,"42.982923, -71.446094",shot - 4,,21200555,1610612747,4,3,0,39,21
1,28,-26,173,8,1,0,2002-03,48,37,Center(C),Mid Range,,,18-02-2003,MANU vs. HOU,4303,"42.982923, -71.446094",shot - 38,,20200769,1610612747,8,1,0,48,37
0,236,132,,8,3,1,2000-01,57,34,Right Side(R),Mid Range,8-16 ft.,,19-05-2001,MANU @ SAS,26363,"29.444994, -98.524120",shot - 35,,40000069,1610612747,8,3,1,57,74.728
0,100,,100,11,2,0,2005-06,47,36,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,10-03-2006,MANU @ SAS,9148,"29.444994, -98.524120",shot - 1,,20500916,1610612747,11,2,0,47,36
1,436,,131,5,4,0,2009-10,13,38,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,01-01-2010,MANU vs. SAC,15610,"42.982923, -71.446094",shot - 19,,20900476,1610612747,5,4,0,13,38
1,191,-30,64,2,2,0,2011-12,24,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,25-01-2012,MANU vs. LAC,18525,"42.982923, -71.446094",shot - 3,shot - 3,21100268,1610612747,2,105.36,0,24,67.4
0,68,61,31,3,1,0,2002-03,55,26,Center(C),,Less Than 8 ft.,Manchester United,20-03-2003,MANU @ SAC,4687,"38.567296, -121.456638",shot - 3,shot - 3,20200983,1610612747,3,1,0,55,26
1,253,0,0,9,3,0,2006-07,4,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,13-12-2006,,10047,,shot - 4,,20600324,1610612747,77.2,3,0,115.7856,20
0,339,-172,49,9,4,1,2000-01,57,37,Left Side(L),Mid Range,16-24 ft.,Manchester United,19-05-2001,MANU @ SAS,26371,"29.444994, -98.524120",shot - 3,shot - 3,40000069,1610612747,9,4,1,57,37
1,7,7,26,10,1,0,2011-12,53,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,04-03-2012,MANU vs. MIA,18928,"42.982923, -71.446094",shot - 4,shot - 4,21100547,1610612747,25.64,1,0,62.2,22
0,395,-232,104,5,4,1,2005-06,11,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,04-05-2006,MANU vs. PHX,27881,,shot - 12,,40500156,1610612747,5,4,,11,45
0,486,87,236,1,4,0,2001-02,46,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,26-12-2001,MANU @ GSW,1991,"37.754130, -122.437947",shot - 56,,20100399,1610612747,107.64,4,0,46,45
0,278,-11,58,10,3,0,,17,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,23-11-2008,MANU vs. SAC,13379,"42.982923, -71.446094",shot - 6,,20800197,1610612747,114.64,3,0,,25
1,315,-87,10,3,3,1,1998-99,17,28,,Mid Range,,Manchester United,15-05-1999,MANU @ HOU,30223,"29.740325, -95.365762",shot - 3,shot - 3,49800032,1610612747,3,3,1,17,
0,273,,,10,3,0,2012-13,29,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,04-11-2012,MANU vs. DET,19474,"42.982923, -71.446094",shot - 4,shot - 4,21200041,1610612747,10,3,0,20.2,84.728
0,491,-2,222,3,5,0,2006-07,51,42,Center(C),Mid Range,,Manchester United,06-03-2007,MANU @ MIN,10888,,shot - 3,shot - 3,20600902,1610612747,3,5,0,72.2,42
1,106,0,0,0,1,0,2002-03,,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,03-04-2003,MANU @ DAL,4864,"32.757824, -96.786653",shot - 39,,20201086,1610612747,0,36.36,0,,20
1,139,-27,30,11,2,0,2001-02,13,24,Center(C),Goal Line,Less Than 8 ft.,Manchester United,30-11-2001,MANU @ SEA,1767,"47.633181, -122.308343",shot - 27,,20100225,1610612747,11,2,0,13,
0,318,163,-13,2,3,0,2001-02,9,36,Right Side(R),Mid Range,16-24 ft.,Manchester United,02-01-2002,MANU @ DEN,2048,"39.739968, -104.954013",shot - 36,,20100440,1610612747,2,3,0,9,36
0,372,,20,1,,0,,57,24,Center(C),Goal Line,Less Than 8 ft.,Manchester United,22-01-2012,,18509,"42.982923, -71.446094",shot - 3,shot - 3,21100241,1610612747,1,58.36,95.608,,24
0,166,115,135,6,2,0,2000-01,3,37,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,19-11-2000,MANU vs. CHI,,"42.982923, -71.446094",shot - 54,,20000147,1610612747,,2,0,3,37
1,172,,,4,2,1,2001-02,20,39,Right Side(R),Mid Range,16-24 ft.,Manchester United,10-05-2002,MANU @ SAS,26682,"29.444994, -98.524120",shot - 21,,40100233,1610612747,4,2,67.8,20,20.4
1,462,167,,4,4,0,2006-07,58,36,Right Side(R),Mid Range,16-24 ft.,Manchester United,12-01-2007,MANU vs. ORL,10370,"42.982923, -71.446094",shot - 3,shot - 3,20600539,1610612747,4,4,0,,36
1,87,-133,137,3,1,0,2012-13,34,39,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,23-01-2013,MANU @ MEM,20318,"35.103812, -89.964007",shot - 5,,21200621,1610612747,42.2,1,27.8,34,39
0,486,131,13,0,4,0,,13,33,Right Side(R),Mid Range,8-16 ft.,Manchester United,29-01-2006,MANU @ DET,8665,"42.379455, -83.115635",shot - 3,shot - 3,20500646,1610612747,0,4,0,,
1,326,43,13,2,3,0,2001-02,48,24,Center(C),Goal Line,Less Than 8 ft.,Manchester United,14-02-2002,MANU @ SEA,2488,"47.633181, -122.308343",shot - 6,,20100720,1610612747,2,3,0,48,24
0,277,218,120,11,3,0,,,44,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. GSW,12891,"42.982923, -71.446094",shot - 8,,20701043,1610612747,11,3,0,100.2,44
0,14,18,11,9,1,0,2010-11,47,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,19-12-2010,MANU @ TOR,16975,"43.717098, -79.395917",shot - 4,shot - 4,21000402,1610612747,111.64,1,0,47,52.728
1,236,158,201,9,3,1,1998-99,45,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,11-05-1999,MANU vs. HOU,30181,"42.982923, -71.446094",shot - 3,shot - 3,49800016,1610612747,104.64,3,133.608,45,
1,251,-51,191,0,2,0,,0,39,Center(C),Mid Range,16-24 ft.,Manchester United,,MANU vs. DEN,11753,"42.982923, -71.446094",shot - 50,,20700222,1610612747,0,72.36,,0,77.4
0,387,83,0,3,4,0,2000-01,30,28,Right Side(R),Mid Range,8-16 ft.,Manchester United,19-12-2000,MANU @ MIA,627,"25.790710, -80.207819",shot - 3,shot - 3,20000352,1610612747,3,4,54.35232,30,28
0,69,226,-21,4,1,1,1999-00,38,42,Right Side(R),Right Corner,24+ ft.,Manchester United,14-05-2000,MANU @ PHX,30469,"33.552026, -112.071667",shot - 42,,49900058,1610612747,4,,1,38,34.4
0,,-161,194,0,4,0,2008-09,21,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,22-02-2009,MANU @ MIN,14338,"46.667324, -94.419250",shot - 3,shot - 3,20800834,1610612747,0,4,0,21,45
0,103,-187,,1,1,1,2009-10,27,45,Left Side Center(LC),Penalty Spot,,Manchester United,06-06-2010,MANU vs. BOS,29406,"42.982923, -71.446094",shot - 23,,40900402,1610612747,1,1,1,27,45
1,60,-185,162,5,1,0,,7,44,Left Side Center(LC),Penalty Spot,24+ ft.,,31-01-2010,MANU @ BOS,15929,"42.330507, -71.074655",shot - 18,,20900696,1610612747,5,1,0,7,
